fare_id,route_id,origin_id,destination_id,contains_id
2029,,24TH,CONC,
2030,,24TH,PHIL,
2031,,24TH,WCRK,
2032,,24TH,LAFY,
2033,,24TH,ORIN,
2034,,24TH,ROCK,
2035,,24TH,WOAK,
2036,,24TH,EMBR,
2037,,24TH,MONT,
2038,,24TH,POWL,
2039,,24TH,CIVC,
2040,,24TH,16TH,
2041,,24TH,24TH,
2042,,24TH,GLEN,
2043,,24TH,BALB,
2044,,24TH,DALY,
2045,,24TH,OAKL,
2046,,24TH,WARM,
2047,,24TH,MLPT,
2048,,24TH,BERY,
2049,,24TH,PCTR,
2050,,24TH,ANTC,
2051,,GLEN,SSAN,
2052,,GLEN,SBRN,
2053,,GLEN,SFIA,
2054,,GLEN,MLBR,
2055,,GLEN,WDUB,
2056,,GLEN,RICH,
2057,,GLEN,DELN,
2058,,GLEN,PLZA,
2059,,GLEN,NBRK,
2060,,GLEN,DBRK,
2061,,GLEN,ASHB,
2062,,GLEN,MCAR,
2063,,GLEN,19TH,
2064,,GLEN,12TH,
2065,,GLEN,LAKE,
2066,,GLEN,FTVL,
2067,,GLEN,COLS,
2068,,GLEN,SANL,
2069,,GLEN,BAYF,
2070,,GLEN,HAYW,
2071,,GLEN,SHAY,
2072,,GLEN,UCTY,
2073,,GLEN,FRMT,
2074,,GLEN,CAST,
2075,,GLEN,DUBL,
2076,,GLEN,PITT,
2077,,GLEN,NCON,
2078,,GLEN,COLM,
2079,,GLEN,CONC,
2080,,GLEN,PHIL,
2081,,GLEN,WCRK,
2082,,GLEN,LAFY,
2083,,GLEN,ORIN,
2084,,GLEN,ROCK,
2085,,GLEN,WOAK,
2086,,GLEN,EMBR,
2087,,GLEN,MONT,
2088,,GLEN,POWL,
2089,,GLEN,CIVC,
2090,,GLEN,16TH,
2091,,GLEN,24TH,
2092,,GLEN,GLEN,
2093,,GLEN,BALB,
2094,,GLEN,DALY,
2095,,GLEN,OAKL,
2096,,GLEN,WARM,
2097,,GLEN,MLPT,
2098,,GLEN,BERY,
2099,,GLEN,PCTR,
2100,,GLEN,ANTC,
2101,,BALB,SSAN,
2102,,BALB,SBRN,
2103,,BALB,SFIA,
2104,,BALB,MLBR,
2105,,BALB,WDUB,
2106,,BALB,RICH,
2107,,BALB,DELN,
2108,,BALB,PLZA,
2109,,BALB,NBRK,
2110,,BALB,DBRK,
2111,,BALB,ASHB,
2112,,BALB,MCAR,
2113,,BALB,19TH,
2114,,BALB,12TH,
2115,,BALB,LAKE,
2116,,BALB,FTVL,
2117,,BALB,COLS,
2118,,BALB,SANL,
2119,,BALB,BAYF,
2120,,BALB,HAYW,
2121,,BALB,SHAY,
2122,,BALB,UCTY,
2123,,BALB,FRMT,
2124,,BALB,CAST,
2125,,BALB,DUBL,
2126,,BALB,PITT,
2127,,BALB,NCON,
2128,,BALB,COLM,
2129,,BALB,CONC,
2130,,BALB,PHIL,
2131,,BALB,WCRK,
2132,,BALB,LAFY,
2133,,BALB,ORIN,
2134,,BALB,ROCK,
2135,,BALB,WOAK,
2136,,BALB,EMBR,
2137,,BALB,MONT,
2138,,BALB,POWL,
2139,,BALB,CIVC,
2140,,BALB,16TH,
2141,,BALB,24TH,
2142,,BALB,GLEN,
2143,,BALB,BALB,
2144,,BALB,DALY,
2145,,BALB,OAKL,
2146,,BALB,WARM,
2147,,BALB,MLPT,
2148,,BALB,BERY,
2149,,BALB,PCTR,
2150,,BALB,ANTC,
2151,,DALY,SSAN,
2152,,DALY,SBRN,
2153,,DALY,SFIA,
2154,,DALY,MLBR,
2155,,DALY,WDUB,
2156,,DALY,RICH,
2157,,DALY,DELN,
2158,,DALY,PLZA,
2159,,DALY,NBRK,
2160,,DALY,DBRK,
2161,,DALY,ASHB,
2162,,DALY,MCAR,
2163,,DALY,19TH,
2164,,DALY,12TH,
2165,,DALY,LAKE,
2166,,DALY,FTVL,
2167,,DALY,COLS,
2168,,DALY,SANL,
2169,,DALY,BAYF,
2170,,DALY,HAYW,
2171,,DALY,SHAY,
2172,,DALY,UCTY,
2173,,DALY,FRMT,
2174,,DALY,CAST,
2175,,DALY,DUBL,
2176,,DALY,PITT,
2177,,DALY,NCON,
2178,,DALY,COLM,
2179,,DALY,CONC,
2180,,DALY,PHIL,
2181,,DALY,WCRK,
2182,,DALY,LAFY,
2183,,DALY,ORIN,
2184,,DALY,ROCK,
2185,,DALY,WOAK,
2186,,DALY,EMBR,
2187,,DALY,MONT,
2188,,DALY,POWL,
2189,,DALY,CIVC,
2190,,DALY,16TH,
2191,,DALY,24TH,
2192,,DALY,GLEN,
2193,,DALY,BALB,
2194,,DALY,DALY,
2195,,DALY,OAKL,
2196,,DALY,WARM,
2197,,DALY,MLPT,
2198,,DALY,BERY,
2199,,DALY,PCTR,
2200,,DALY,ANTC,
2201,,OAKL,SSAN,
2202,,OAKL,SBRN,
2203,,OAKL,SFIA,
2204,,OAKL,MLBR,
2205,,OAKL,WDUB,
2206,,OAKL,RICH,
2207,,OAKL,DELN,
2208,,OAKL,PLZA,
2209,,OAKL,NBRK,
2210,,OAKL,DBRK,
2211,,OAKL,ASHB,
2212,,OAKL,MCAR,
2213,,OAKL,19TH,
2214,,OAKL,12TH,
2215,,OAKL,LAKE,
2216,,OAKL,FTVL,
2217,,OAKL,COLS,
2218,,OAKL,SANL,
2219,,OAKL,BAYF,
2220,,OAKL,HAYW,
2221,,OAKL,SHAY,
2222,,OAKL,UCTY,
2223,,OAKL,FRMT,
2224,,OAKL,CAST,
2225,,OAKL,DUBL,
2226,,OAKL,PITT,
2227,,OAKL,NCON,
2228,,OAKL,COLM,
2229,,OAKL,CONC,
2230,,OAKL,PHIL,
2231,,OAKL,WCRK,
2232,,OAKL,LAFY,
2233,,OAKL,ORIN,
2234,,OAKL,ROCK,
2235,,OAKL,WOAK,
2236,,OAKL,EMBR,
2237,,OAKL,MONT,
2238,,OAKL,POWL,
2239,,OAKL,CIVC,
2240,,OAKL,16TH,
2241,,OAKL,24TH,
2242,,OAKL,GLEN,
2243,,OAKL,BALB,
2244,,OAKL,DALY,
2245,,OAKL,OAKL,
2246,,OAKL,WARM,
2247,,OAKL,MLPT,
2248,,OAKL,BERY,
2249,,OAKL,PCTR,
2250,,OAKL,ANTC,
2251,,WARM,SSAN,
2252,,WARM,SBRN,
2253,,WARM,SFIA,
2254,,WARM,MLBR,
2255,,WARM,WDUB,
2256,,WARM,RICH,
2257,,WARM,DELN,
2258,,WARM,PLZA,
2259,,WARM,NBRK,
2260,,WARM,DBRK,
2261,,WARM,ASHB,
2262,,WARM,MCAR,
2263,,WARM,19TH,
2264,,WARM,12TH,
2265,,WARM,LAKE,
2266,,WARM,FTVL,
2267,,WARM,COLS,
2268,,WARM,SANL,
2269,,WARM,BAYF,
2270,,WARM,HAYW,
2271,,WARM,SHAY,
2272,,WARM,UCTY,
2273,,WARM,FRMT,
2274,,WARM,CAST,
2275,,WARM,DUBL,
2276,,WARM,PITT,
2277,,WARM,NCON,
2278,,WARM,COLM,
2279,,WARM,CONC,
2280,,WARM,PHIL,
2281,,WARM,WCRK,
2282,,WARM,LAFY,
2283,,WARM,ORIN,
2284,,WARM,ROCK,
2285,,WARM,WOAK,
2286,,WARM,EMBR,
2287,,WARM,MONT,
2288,,WARM,POWL,
2289,,WARM,CIVC,
2290,,WARM,16TH,
2291,,WARM,24TH,
2292,,WARM,GLEN,
2293,,WARM,BALB,
2294,,WARM,DALY,
2295,,WARM,OAKL,
2296,,WARM,WARM,
2297,,WARM,MLPT,
2298,,WARM,BERY,
2299,,WARM,PCTR,
2300,,WARM,ANTC,
2301,,MLPT,SSAN,
2302,,MLPT,SBRN,
2303,,MLPT,SFIA,
2304,,MLPT,MLBR,
2305,,MLPT,WDUB,
2306,,MLPT,RICH,
2307,,MLPT,DELN,
2308,,MLPT,PLZA,
2309,,MLPT,NBRK,
2310,,MLPT,DBRK,
2311,,MLPT,ASHB,
2312,,MLPT,MCAR,
2313,,MLPT,19TH,
2314,,MLPT,12TH,
2315,,MLPT,LAKE,
2316,,MLPT,FTVL,
2317,,MLPT,COLS,
2318,,MLPT,SANL,
2319,,MLPT,BAYF,
2320,,MLPT,HAYW,
2321,,MLPT,SHAY,
2322,,MLPT,UCTY,
2323,,MLPT,FRMT,
2324,,MLPT,CAST,
2325,,MLPT,DUBL,
2326,,MLPT,PITT,
2327,,MLPT,NCON,
2328,,MLPT,COLM,
2329,,MLPT,CONC,
2330,,MLPT,PHIL,
2331,,MLPT,WCRK,
2332,,MLPT,LAFY,
2333,,MLPT,ORIN,
2334,,MLPT,ROCK,
2335,,MLPT,WOAK,
2336,,MLPT,EMBR,
2337,,MLPT,MONT,
2338,,MLPT,POWL,
2339,,MLPT,CIVC,
2340,,MLPT,16TH,
2341,,MLPT,24TH,
2342,,MLPT,GLEN,
2343,,MLPT,BALB,
2344,,MLPT,DALY,
2345,,MLPT,OAKL,
2346,,MLPT,WARM,
2347,,MLPT,MLPT,
2348,,MLPT,BERY,
2349,,MLPT,PCTR,
2350,,MLPT,ANTC,
2351,,BERY,SSAN,
2352,,BERY,SBRN,
2353,,BERY,SFIA,
2354,,BERY,MLBR,
2355,,BERY,WDUB,
2356,,BERY,RICH,
2357,,BERY,DELN,
2358,,BERY,PLZA,
2359,,BERY,NBRK,
2360,,BERY,DBRK,
2361,,BERY,ASHB,
2362,,BERY,MCAR,
2363,,BERY,19TH,
2364,,BERY,12TH,
2365,,BERY,LAKE,
2366,,BERY,FTVL,
2367,,BERY,COLS,
2368,,BERY,SANL,
2369,,BERY,BAYF,
2370,,BERY,HAYW,
2371,,BERY,SHAY,
2372,,BERY,UCTY,
2373,,BERY,FRMT,
2374,,BERY,CAST,
2375,,BERY,DUBL,
2376,,BERY,PITT,
2377,,BERY,NCON,
2378,,BERY,COLM,
2379,,BERY,CONC,
2380,,BERY,PHIL,
2381,,BERY,WCRK,
2382,,BERY,LAFY,
2383,,BERY,ORIN,
2384,,BERY,ROCK,
2385,,BERY,WOAK,
2386,,BERY,EMBR,
2387,,BERY,MONT,
2388,,BERY,POWL,
2389,,BERY,CIVC,
2390,,BERY,16TH,
2391,,BERY,24TH,
2392,,BERY,GLEN,
2393,,BERY,BALB,
2394,,BERY,DALY,
2395,,BERY,OAKL,
2396,,BERY,WARM,
2397,,BERY,MLPT,
2398,,BERY,BERY,
2399,,BERY,PCTR,
2400,,BERY,ANTC,
2401,,PCTR,SSAN,
2402,,PCTR,SBRN,
2403,,PCTR,SFIA,
2404,,PCTR,MLBR,
2405,,PCTR,WDUB,
2406,,PCTR,RICH,
2407,,PCTR,DELN,
2408,,PCTR,PLZA,
2409,,PCTR,NBRK,
2410,,PCTR,DBRK,
2411,,PCTR,ASHB,
2412,,PCTR,MCAR,
2413,,PCTR,19TH,
2414,,PCTR,12TH,
2415,,PCTR,LAKE,
2416,,PCTR,FTVL,
2417,,PCTR,COLS,
2418,,PCTR,SANL,
2419,,PCTR,BAYF,
2420,,PCTR,HAYW,
2421,,PCTR,SHAY,
2422,,PCTR,UCTY,
2423,,PCTR,FRMT,
2424,,PCTR,CAST,
2425,,PCTR,DUBL,
2426,,PCTR,PITT,
2427,,PCTR,NCON,
2428,,PCTR,COLM,
2429,,PCTR,CONC,
2430,,PCTR,PHIL,
2431,,PCTR,WCRK,
2432,,PCTR,LAFY,
2433,,PCTR,ORIN,
2434,,PCTR,ROCK,
2435,,PCTR,WOAK,
2436,,PCTR,EMBR,
2437,,PCTR,MONT,
2438,,PCTR,POWL,
2439,,PCTR,CIVC,
2440,,PCTR,16TH,
2441,,PCTR,24TH,
2442,,PCTR,GLEN,
2443,,PCTR,BALB,
2444,,PCTR,DALY,
2445,,PCTR,OAKL,
2446,,PCTR,WARM,
2447,,PCTR,MLPT,
2448,,PCTR,BERY,
2449,,PCTR,PCTR,
2450,,PCTR,ANTC,
2451,,ANTC,SSAN,
2452,,ANTC,SBRN,
2453,,ANTC,SFIA,
2454,,ANTC,MLBR,
2455,,ANTC,WDUB,
2456,,ANTC,RICH,
2457,,ANTC,DELN,
2458,,ANTC,PLZA,
2459,,ANTC,NBRK,
2460,,ANTC,DBRK,
2461,,ANTC,ASHB,
2462,,ANTC,MCAR,
2463,,ANTC,19TH,
2464,,ANTC,12TH,
2465,,ANTC,LAKE,
2466,,ANTC,FTVL,
2467,,ANTC,COLS,
2468,,ANTC,SANL,
2469,,ANTC,BAYF,
2470,,ANTC,HAYW,
2471,,ANTC,SHAY,
2472,,ANTC,UCTY,
2473,,ANTC,FRMT,
2474,,ANTC,CAST,
2475,,ANTC,DUBL,
2476,,ANTC,PITT,
2477,,ANTC,NCON,
2478,,ANTC,COLM,
2479,,ANTC,CONC,
2480,,ANTC,PHIL,
2481,,ANTC,WCRK,
2482,,ANTC,LAFY,
2483,,ANTC,ORIN,
2484,,ANTC,ROCK,
2485,,ANTC,WOAK,
2486,,ANTC,EMBR,
2487,,ANTC,MONT,
2488,,ANTC,POWL,
2489,,ANTC,CIVC,
2490,,ANTC,16TH,
2491,,ANTC,24TH,
2492,,ANTC,GLEN,
2493,,ANTC,BALB,
2494,,ANTC,DALY,
2495,,ANTC,OAKL,
2496,,ANTC,WARM,
2497,,ANTC,MLPT,
2498,,ANTC,BERY,
2499,,ANTC,PCTR,
2500,,ANTC,ANTC,
