stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6149,52506,"Seminary",,37.765590,-122.200553,E,,,,,0
118,54682,"Pacific Av & Main St",,37.776645,-122.290921,E,,,,,0
4977,59829,"Stanton Av & Stanton Heights Ct",,37.703240,-122.097286,E,,,,,0
4921,57545,"Paseo Grande & Paseo Largavista",,37.678803,-122.128437,E,,,,,0
3397,55349,"San Leandro St & 66th Av",,37.756782,-122.200507,E,,,,,0
1919,57101,"Cherry St & Moores Av",,37.523180,-122.015155,E,,,,,0
957,51163,"Christie Av & 65th St",,37.845658,-122.296453,E,,,,,0
3488,56334,"Shetland Av & Golf Links Rd",,37.751835,-122.124653,E,,,,,0
540,55236,"Martin Luther King Jr Way & Channing Way",,37.864936,-122.272387,E,,,,,0
6258,52665,"Ralph Appezzato Memorial Pkwy & Main St",,37.779888,-122.290773,E,,,,,0
57,58662,"High St & Fairview Av",,37.761541,-122.228403,E,,,,,0
4623,57708,"Decoto Rd & Perry Rd",,37.583326,-122.022780,E,,,,,0
250,52217,"San Pablo Av & Portland Av",,37.893336,-122.299808,E,,,,,0
3466,55789,"Seminary Av & Roberts Av",,37.773725,-122.187243,E,,,,,0
1968,57588,"Sycamore St & Thornton Av",,37.529796,-122.038098,E,,,,,0
4087,58775,"Richmond Pkwy & Lakeside Dr",,37.989888,-122.328254,E,,,,,0
4255,59449,"E 14th St & 148th Av",,37.708431,-122.132870,E,,,,,0
1124,51256,"Grimmer Blvd & Valpey Park Av",,37.519452,-121.968456,E,,,,,0
1174,57290,"300 Mowry Av",,37.568633,-121.970662,E,,,,,0
3183,59984,"Market St & 36th St",,37.826212,-122.274919,E,,,,,0
1949,52898,"Newark Blvd & Central Av",,37.532266,-122.023075,E,,,,,0
2098,59567,"Thomas L Berkley Way (20th St) & San Pablo Av",,37.810010,-122.272771,E,,,,,0
675,55652,"Shattuck Av & Vine St",,37.880138,-122.269171,E,,,,,0
5282,51303,"Mission Blvd & Central Blvd",,37.657684,-122.071850,E,,,,,0
3869,50166,"Barrett Av & San Pablo Av",,37.935327,-122.324677,E,,,,,0
492,58689,"Grizzly Peak Blvd & Forest Ln",,37.896729,-122.261209,E,,,,,0
5572,51696,"Christie Av at Public Market",,37.842666,-122.295355,E,,,,,0
3091,50155,"MacArthur Blvd & 64th Av",,37.773905,-122.179601,E,,,,,0
3912,50565,"Cutting Blvd & S 26th St",,37.925320,-122.344518,E,,,,,0
5267,51268,"MacArthur Blvd & Randolph Av",,37.800686,-122.224632,E,,,,,0
2840,55522,"Fruitvale BART",,37.775429,-122.225279,E,,,,,0
2928,56362,"Heartwood Dr & Colton Blvd",,37.833913,-122.201223,E,,,,,0
12,56504,"Aughinbaugh Way & The Lagoon",,37.740936,-122.251036,E,,,,,0
5793,56740,"Alvarado St & Teagarden St",,37.705888,-122.152541,E,,,,,0
4772,54820,"D St & Twin Creeks Ct (San Felipe Park)",,37.678949,-122.061371,E,,,,,0
3156,53349,"MacArthur Blvd & Woodruff Av",,37.800354,-122.222855,E,,,,,0
2077,54457,"14th St & Franklin St",,37.803832,-122.270193,E,,,,,0
5348,51579,"Durant Av & Telegraph Av",,37.867839,-122.258640,E,,,,,0
3042,59563,"2032 Leimert Blvd",,37.813903,-122.208846,E,,,,,0
4714,57660,"164th St & Gordon Way",,37.698206,-122.109546,E,,,,,0
5564,51673,"Richmond BART",,37.936524,-122.353569,E,,,,,0
3773,53280,"Linda Av & Grand Av",,37.821549,-122.244005,E,,,,,0
1327,53622,"Stevenson Blvd & Sundale Dr",,37.529517,-121.982284,E,,,,,0
815,54676,"Arlington Blvd & Don Carol Dr",,37.921040,-122.289081,E,,,,,0
2255,52050,"7th St & Union St",,37.804160,-122.290182,E,,,,,0
2578,56025,"Daisy St & Davenport Av",,37.784828,-122.181211,E,,,,,0
357,55837,"Belrose Av & Garber St",,37.860992,-122.245777,E,,,,,0
2542,53311,"College Av & Broadway",,37.836855,-122.251216,E,,,,,0
4159,57687,"Marina Way S & Regatta Blvd",,37.917195,-122.355819,E,,,,,0
3447,58655,"Seminary Av & Camden St (MacArthur Blvd)",,37.775296,-122.185597,E,,,,,0
6106,52808,"Shattuck Av & Allston Way",,37.869880,-122.267802,E,,,,,0
3393,55405,"Redwood Rd & Sereno Cir",,37.794628,-122.176350,E,,,,,0
817,59881,"Arlington Blvd & Lamm Ct",,37.917086,-122.284372,E,,,,,0
2371,51882,"Adeline St & 30th St",,37.821906,-122.281569,E,,,,,0
3215,54225,"Martin Luther King Jr Way & 29th St",,37.819008,-122.271046,E,,,,,0
731,52342,"The Alameda & Marin Av",,37.888682,-122.276371,E,,,,,0
1707,59569,"Patrick Av & Roosevelt Av",,37.633768,-122.079259,E,,,,,0
1669,55930,"Manon Av & Harris Rd",,37.636169,-122.069151,E,,,,,0
6167,52548,"2nd Avenue SB",,37.796971,-122.257103,E,,,,,0
1040,55899,"38932 Fremont Blvd (Near Mowry Av)",,37.549489,-121.989737,E,,,,,0
1952,54077,"Newark Blvd & Civic Terrace Av",,37.536163,-122.028949,E,,,,,0
6096,52673,"Broadway & 13th St",,37.803792,-122.271693,E,,,,,0
4006,55214,"MacDonald Av & 42nd St",,37.932967,-122.329631,E,,,,,0
5123,57739,"May Rd & Bruno Rd",,37.965451,-122.296612,E,,,,,0
3910,55135,"Cutting Blvd & S 23rd St",,37.925319,-122.347412,E,,,,,0
3888,54595,"Carlson Blvd & Pullman Av",,37.928734,-122.342702,E,,,,,0
3043,59620,"2565 Leimert Blvd",,37.815536,-122.204408,E,,,,,0
6047,52671,"Milpitas BART VTA Bay 9",,37.409768,-121.891745,E,,,,,0
1923,53312,"Cherry St & Smith Av",,37.525052,-122.018825,E,,,,,0
2245,53434,"7th St & Filbert St",,37.803060,-122.285201,E,,,,,0
1629,54055,"Hesperian Blvd & W Winton Av",,37.652472,-122.110089,E,,,,,0
4670,50797,"Union City BART",,37.590007,-122.016733,E,,,,,0
3411,57133,"San Pablo Av & 54th St",,37.837607,-122.281852,E,,,,,0
4911,57344,"N Milpitas Blvd & Jacklin Rd (N Abel St)",,37.445280,-121.907239,E,,,,,0
5307,51413,"Foothill Blvd & 108th Av",,37.743602,-122.148015,E,,,,,0
1944,55895,"Mowry Av & Cedar Blvd",,37.525542,-122.006972,E,,,,,0
6260,51595,"Ralph Appezzato Memorial Pkwy & Coral Sea St",,37.780104,-122.284981,E,,,,,0
4762,53432,"Center St & Grove Way",,37.690117,-122.062466,E,,,,,0
2362,55494,"Adeline St & 18th St",,37.812085,-122.285118,E,,,,,0
2394,54365,"Arrowhead Dr & Glencourt Dr",,37.838647,-122.195331,E,,,,,0
174,58278,"Willow St & Shoreline Dr",,37.757074,-122.256420,E,,,,,0
2814,57800,"Foothill Blvd & Vicksburg Av",,37.772566,-122.203130,E,,,,,0
322,50677,"Ashby Av & Claremont Av",,37.858092,-122.245764,E,,,,,0
2313,55427,"90th Av & Birch St",,37.751990,-122.168987,E,,,,,0
453,54375,"Euclid Av & Hawthorne Ter",,37.881733,-122.261447,E,,,,,0
1926,51330,"Filbert St & Enterprise Dr",,37.525270,-122.036328,E,,,,,0
5118,54854,"Market Av & 4th St",,37.958761,-122.364989,E,,,,,0
2830,55657,"Fruitvale Av & Logan St",,37.787844,-122.221221,E,,,,,0
2675,53448,"E 18th St & 12th Av",,37.793297,-122.244495,E,,,,,0
3628,54229,"Peralta St & 28th St",,37.820914,-122.286441,E,,,,,0
3482,51225,"Shattuck Av & 61st St",,37.846685,-122.265456,E,,,,,0
4449,53520,"Bay Fair BART",,37.696873,-122.125776,E,,,,,0
5131,54960,"Olinda Rd & Wendy Ln",,37.959592,-122.280049,E,,,,,0
2175,53322,"40th St & Market St",,37.830488,-122.273665,E,,,,,0
3735,50743,"Market St & W Grand Av",,37.814762,-122.278468,E,,,,,0
283,59918,"Adeline St & Ashby BART",,37.852913,-122.269542,E,,,,,0
5845,50033,"Salesforce Transit Center Bay 33",,37.790237,-122.395619,W,,,,,0
4480,55368,"23rd St & Pine Av",,37.954889,-122.347247,E,,,,,0
2973,56906,"High St & Tompkins Av",,37.790735,-122.188450,E,,,,,0
389,52244,"College Av & Haste St",,37.866707,-122.254200,E,,,,,0
763,54767,"Warring St & Derby St",,37.862456,-122.250205,E,,,,,0
4720,59390,"Ashland Av & Crespi Pl",,37.689766,-122.119043,E,,,,,0
882,52912,"Fairmount Av & Richmond St",,37.902117,-122.297852,E,,,,,0
1799,55199,"W Winton Av & Amador St",,37.658685,-122.095875,E,,,,,0
1778,58874,"W A St & Hesperian Blvd",,37.665658,-122.117039,E,,,,,0
4001,58665,"MacDonald Av & 33rd St (DeJean Middle School)",,37.934472,-122.337995,E,,,,,0
4978,57706,"Via Alamitos & Grant Av",,37.678994,-122.136647,E,,,,,0
4553,52144,"San Pablo Av & 23rd St",,37.962350,-122.344932,E,,,,,0
1717,53470,"1809 Sabre St",,37.656613,-122.131749,E,,,,,0
1982,59789,"Thornton Av & Olive St",,37.530844,-122.035582,E,,,,,0
2406,58388,"Bancroft Av & 73rd Av",,37.765436,-122.176671,E,,,,,0
1151,56530,"Mission Blvd & Mackintosh St",,37.554245,-121.946490,E,,,,,0
2787,54945,"Foothill Blvd & 3rd Av",,37.798492,-122.253528,E,,,,,0
1483,51645,"Cabot Blvd & Bernhardt St",,37.639430,-122.133817,E,,,,,0
1003,57045,"Auto Mall Pkwy & Technology Dr",,37.511324,-121.954870,E,,,,,0
661,55452,"Shattuck Av & Dwight Way",,37.863909,-122.267216,E,,,,,0
3725,50549,"Adeline St & 32nd St",,37.823571,-122.281186,E,,,,,0
4865,53985,"Kelly St & Mossy Rock Dr",,37.686110,-122.049089,E,,,,,0
2239,54145,"73rd Av & Orral St",,37.760671,-122.184659,E,,,,,0
5040,57599,"Castro Valley BART",,37.691846,-122.074650,E,,,,,0
550,52177,"Martin Luther King Jr Way & Prince St (Ashby BART)",,37.852706,-122.270766,E,,,,,0
4890,59948,"Miramar Av & Dalmatia Pl",,37.702724,-122.101837,E,,,,,0
4444,55401,"E 14th St & Bayfair Dr",,37.701508,-122.123442,E,,,,,0
4477,55680,"23rd St & Bush Av",,37.955844,-122.347445,E,,,,,0
1387,53144,"Washington Blvd & Palm Av",,37.531977,-121.932705,E,,,,,0
4593,56011,"Alvarado Blvd & Union City Blvd",,37.591753,-122.080469,E,,,,,0
2782,56689,"Foothill Blvd & 2nd Av",,37.799282,-122.254282,E,,,,,0
574,55941,"Oxford St & Rose St",,37.882117,-122.267332,E,,,,,0
519,57887,"Hopkins St & California St",,37.881563,-122.282045,E,,,,,0
3387,57350,"Redwood Rd & Crestmont Dr",,37.796697,-122.174806,E,,,,,0
1395,56160,"Curie St & Boscell Av",,37.500817,-121.972144,E,,,,,0
212,50612,"Mariner Sq Loop & Willie Stargell Av",,37.785082,-122.278177,E,,,,,0
3119,54410,"MacArthur Blvd & Byron Av",,37.745407,-122.155551,E,,,,,0
5328,51504,"Broadway & Pleasant Valley Av",,37.834686,-122.251989,E,,,,,0
5351,51584,"Durant Av & Ellsworth St",,37.867201,-122.263217,E,,,,,0
6292,53102,"Shoreline Dr & Kitty Hawk Rd",,37.758510,-122.261290,E,,,,,0
1226,57569,"Osgood Rd & Blacow Rd",,37.525596,-121.949415,E,,,,,0
4088,52542,"S 23rd St & Cutting Blvd",,37.924938,-122.347557,E,,,,,0
3341,55443,"Park Blvd & Emerson Way",,37.804607,-122.229771,E,,,,,0
2507,55771,"Broadway & Grand Av",,37.811799,-122.266381,E,,,,,0
4794,59434,"2060 Fairmont Dr (Alameda County Medical Center)",,37.711226,-122.120681,E,,,,,0
2228,55438,"73rd Av & Bancroft Av",,37.765561,-122.177119,E,,,,,0
4869,54717,"Lake Chabot Rd & Castro Valley Blvd",,37.694703,-122.086651,E,,,,,0
407,58860,"Derby St & Claremont Blvd",,37.862424,-122.247281,E,,,,,0
2800,52822,"Foothill Blvd & Avenal Av",,37.772017,-122.193204,E,,,,,0
3720,50484,"Keith Av & College Av",,37.844096,-122.251433,E,,,,,0
5293,51329,"De Anza High School",,37.968634,-122.286817,E,,,,,0
1766,51020,"Sycamore Av & Silva Av",,37.661485,-122.080473,E,,,,,0
734,53451,"Tunnel Rd & Bridge Rd",,37.855268,-122.238238,E,,,,,0
3497,57487,"Skyline Blvd & Brandy Rock Way",,37.791115,-122.151696,E,,,,,0
1677,55690,"Mission Blvd & Arrowhead Way",,37.625089,-122.041840,E,,,,,0
4219,52565,"Bancroft Av & Victoria Cir",,37.736594,-122.153353,E,,,,,0
2303,54451,"8th Av & Foothill Blvd",,37.794947,-122.249298,E,,,,,0
3404,56777,"San Leandro St & Coliseum BART",,37.753656,-122.197013,E,,,,,0
401,56410,"Colusa Av & Vincente Av",,37.894565,-122.282379,E,,,,,0
533,53457,"Martin Luther King Jr Way & Bancroft Way",,37.867176,-122.272462,E,,,,,0
5310,51418,"24th St & Mission St",,37.752327,-122.418206,W,,,,,0
2998,56962,"Joaquin Miller Rd & Sanborn Dr (East Jctn)",,37.809637,-122.183012,E,,,,,0
685,50750,"Solano Av & Ensenada Av",,37.891172,-122.281540,E,,,,,0
4082,56664,"Richmond Pkwy Transit Center (Park & Ride)",,37.985980,-122.316756,E,,,,,0
328,58820,"Ashby Av & Domingo Av",,37.858143,-122.244115,E,,,,,0
496,54014,"Grizzly Peak Blvd & Keeler Av",,37.899189,-122.265099,E,,,,,0
1733,57340,"Silva Av & Leighton St",,37.662613,-122.081488,E,,,,,0
851,52625,"Colusa Av & Fairmount Av",,37.903894,-122.290768,E,,,,,0
1439,59560,"A St & Alice St",,37.670087,-122.091504,E,,,,,0
5648,51747,"Mitchell Av & 5th St",,37.789536,-122.279751,E,,,,,0
1021,52911,"Decoto Rd & Cabrillo Dr",,37.566609,-122.036344,E,,,,,0
3127,59322,"MacArthur Blvd & Enos Av",,37.785209,-122.189933,E,,,,,0
1107,58956,"Gallaudet Dr & In School For D",,37.559029,-121.964405,E,,,,,0
2327,52655,"98th Av & Bancroft Av",,37.748732,-122.161647,E,,,,,0
609,50570,"Sacramento St & Prince St",,37.851253,-122.278696,E,,,,,0
6221,52915,"Meekland Av & Sunset Blvd",,37.671349,-122.104138,E,,,,,0
3946,52313,"Garvin Av & 34th St",,37.943703,-122.334589,E,,,,,0
4348,55281,"Marina Blvd & Neptune Dr",,37.701342,-122.188776,E,,,,,0
5319,51474,"Santa Clara Av & Morton St",,37.772979,-122.262376,E,,,,,0
3872,53830,"Birmingham Dr & Belfast Way",,37.973174,-122.335174,E,,,,,0
2979,55482,"Hillmont Dr & Gardenia Pl",,37.776993,-122.171273,E,,,,,0
6226,52928,"Meekland Av & Paseo Grande",,37.684760,-122.116700,E,,,,,0
4013,52032,"MacDonald Av & Wilson Av",,37.932550,-122.324478,E,,,,,0
2195,58690,"51st St & Miles Av",,37.837146,-122.260355,E,,,,,0
1915,56636,"Cherry St & Central Av",,37.528255,-122.025118,E,,,,,0
706,57467,"Spruce St & San Benito Rd",,37.890892,-122.267160,E,,,,,0
3400,52281,"San Leandro St & 81st Av",,37.749542,-122.192249,E,,,,,0
2710,55175,"Eastmont Transit Center",,37.769193,-122.174041,E,,,,,0
4510,56262,"Contra Costa College",,37.971401,-122.340051,E,,,,,0
4038,56225,"Park Central & Hilltop Dr",,37.976705,-122.313504,E,,,,,0
4250,52366,"E 14th St & 141st Av",,37.712841,-122.139200,E,,,,,0
1043,55229,"Fremont Blvd & Alder Av (American Sr High School)",,37.563424,-122.016985,E,,,,,0
4442,55586,"E 14th St & 159th Av",,37.699597,-122.120677,E,,,,,0
4243,50620,"Davis St & Preda St",,37.721732,-122.168461,E,,,,,0
1823,51887,"Whitman St & Cody Rd",,37.653138,-122.072275,E,,,,,0
2204,56451,"55th St & Dover St",,37.840217,-122.267135,E,,,,,0
3828,50477,"23rd St & Garvin Av",,37.943953,-122.347609,E,,,,,0
284,59928,"Adeline St & Fairview St",,37.851003,-122.270477,E,,,,,0
2858,59101,"Golf Links Rd & Fontaine St",,37.761560,-122.159172,E,,,,,0
4724,54538,"Bockman Rd & Via Alamitos",,37.670635,-122.131089,E,,,,,0
4541,58066,"Rumrill Blvd & Emeric Av",,37.954106,-122.356845,E,,,,,0
4695,58354,"N Milpitas Blvd & Escuela Pkwy",,37.438583,-121.901667,E,,,,,0
3071,53341,"Lincoln Av & Monterey Blvd",,37.810284,-122.198354,E,,,,,0
2050,54845,"14th Av & International Blvd",,37.789595,-122.245800,E,,,,,0
1428,57622,"2nd St & Acacia Dr",,37.670969,-122.074079,E,,,,,0
2714,51666,"Eastmont Transit Center",,37.768773,-122.174022,E,,,,,0
1154,56590,"Mission Blvd & Nursery Av",,37.580688,-121.990760,E,,,,,0
649,55555,"Shattuck Av & Allston Way",,37.869480,-122.268127,E,,,,,0
922,59967,"San Pablo Av & Eureka Av",,37.906381,-122.305159,E,,,,,0
6225,52927,"Meekland Av & Medford Av",,37.680275,-122.113151,E,,,,,0
732,55964,"The Alameda & Monterey Av",,37.887730,-122.276409,E,,,,,0
243,56615,"Solano Av & Peralta Av",,37.890955,-122.285239,E,,,,,0
63,57720,"High St & Santa Clara Av",,37.758946,-122.231100,E,,,,,0
2398,50195,"Ascot Dr & Camino Lenada(Opp. Joaquin Miller Sch.)",,37.818533,-122.201637,E,,,,,0
5166,55674,"San Pablo Dam Rd & Trailer Ct",,37.965064,-122.298102,E,,,,,0
2193,56549,"51st St & Lawton Av",,37.836075,-122.256307,E,,,,,0
6223,52924,"Meekland Av & Blossom Way",,37.676188,-122.109652,E,,,,,0
657,51377,"Shattuck Av & Derby St",,37.860671,-122.267168,E,,,,,0
5141,51994,"4231 San Pablo Dam Rd",,37.966519,-122.306339,E,,,,,0
4269,59589,"E 14th St & Fairmont Dr",,37.703598,-122.126401,E,,,,,0
2606,57785,"E 12th St & Fruitvale Av",,37.776552,-122.226763,E,,,,,0
3212,55435,"Martin Luther King Jr Way & 27th St",,37.816845,-122.271582,E,,,,,0
3839,54256,"29th St & Tulare Av",,37.951224,-122.338766,E,,,,,0
3738,53403,"Crocker Av & Hampton Rd",,37.819478,-122.225276,E,,,,,0
254,50529,"Jackson St & Ohlone Av",,37.885444,-122.300150,E,,,,,0
3346,56527,"Park Blvd & Greenwood Av",,37.804632,-122.228047,E,,,,,0
1536,53316,"D St & Valley St",,37.674877,-122.074950,E,,,,,0
1990,51040,"Cedar Blvd & Forbes Dr",,37.539724,-122.021428,E,,,,,0
4731,51058,"Bockman Rd & Via Redondo",,37.670497,-122.141074,E,,,,,0
553,56546,"Martin Luther King Jr Way & Russell St",,37.856222,-122.271420,E,,,,,0
762,58778,"Warring St & Derby St",,37.862746,-122.250130,E,,,,,0
4298,56344,"Farnsworth St & Fargo Av",,37.689163,-122.151148,E,,,,,0
1935,52216,"Jarvis Av & Haley St",,37.542495,-122.055803,E,,,,,0
426,51180,"Dwight Way & Milvia St",,37.863579,-122.270027,E,,,,,0
4979,54699,"W A St & Garden Av",,37.666265,-122.110372,E,,,,,0
3852,55725,"7th St & Pennsylvania Av",,37.942902,-122.362546,E,,,,,0
771,51160,"Spruce St & Halkin Ln",,37.897871,-122.269982,E,,,,,0
2267,56490,"860 81st Av",,37.751598,-122.188734,E,,,,,0
5155,52195,"San Pablo Dam Rd & Greenridge Dr",,37.963757,-122.295339,E,,,,,0
6050,52685,"S Milpitas Blvd & Montague Expressway",,37.411878,-121.886829,E,,,,,0
4511,54573,"Del Camino Dr & Mission Bell Dr",,37.969878,-122.342889,E,,,,,0
5778,55791,"Huntwood Av & Celia St",,37.630421,-122.062209,E,,,,,0
2692,55171,"E 21st St & 21st Av",,37.790207,-122.233916,E,,,,,0
4615,55877,"Decoto Rd & Alvarado-Niles Rd",,37.586601,-122.021971,E,,,,,0
1419,50351,"46555 Landing Pkwy",,37.484761,-121.941774,E,,,,,0
4709,59350,"164th Av & Foothill Blvd",,37.699618,-122.108511,E,,,,,0
421,58575,"Dwight Way & Martin Luther King Jr Way",,37.863372,-122.272396,E,,,,,0
958,58617,"Christie St & Powell Street Plaza Shopping Center",,37.837433,-122.294490,E,,,,,0
3759,50860,"Highland Av & Craig Av",,37.825845,-122.232553,E,,,,,0
4360,55491,"Monarch Bay Dr & Neptune Dr",,37.700780,-122.189195,E,,,,,0
2811,59922,"Foothill Blvd & High St",,37.774648,-122.211545,E,,,,,0
3854,54424,"7th St & Ripley Av",,37.940107,-122.362656,E,,,,,0
3941,59640,"Garvin Av & 28th St",,37.943713,-122.340820,E,,,,,0
9,55852,"Aughinbaugh Way & Mecartney Rd",,37.738463,-122.251960,E,,,,,0
5145,55949,"San Pablo Dam Rd & Appian Way",,37.966274,-122.309878,E,,,,,0
2496,56655,"Broadway & 40th St",,37.827341,-122.256671,E,,,,,0
4927,54190,"Paseo Grande & Via Olinda",,37.676820,-122.134372,E,,,,,0
506,51220,"Grizzly Peak Blvd & Sunset Ln",,37.898046,-122.262039,E,,,,,0
3557,51815,"Telegraph Av & 55th St",,37.840047,-122.261813,E,,,,,0
3304,59936,"Mountain Blvd & Sequoyah Rd",,37.760240,-122.147762,E,,,,,0
1258,56080,"Paseo Padre Pkwy & Mission View Dr",,37.545404,-121.965711,E,,,,,0
4448,53684,"Bay Fair BART",,37.696700,-122.125718,E,,,,,0
970,57988,"Shellmound St & Bay St",,37.833988,-122.293293,E,,,,,0
1017,51275,"Civic Center Dr & Stevenson Blvd",,37.552473,-121.972103,E,,,,,0
2893,56295,"Hansom Dr & Coach Dr",,37.770552,-122.136224,E,,,,,0
4697,55384,"N Milpitas Blvd & Escuela Pkwy",,37.439477,-121.902034,E,,,,,0
2961,51870,"High St & Kansas St",,37.788347,-122.192646,E,,,,,0
2680,52151,"E 18th St & 6th Av",,37.797693,-122.249454,E,,,,,0
4668,50784,"Union City BART",,37.589744,-122.016645,E,,,,,0
4200,51019,"Bancroft Av & 148th Av",,37.709542,-122.132002,E,,,,,0
3384,52208,"Redwood Rd & Aliso Av",,37.798629,-122.186339,E,,,,,0
4758,59921,"Center St & Circle Av",,37.699237,-122.061516,E,,,,,0
2171,54488,"40th St & Broadway",,37.827930,-122.257217,E,,,,,0
1295,57130,"Paseo Padre Pkwy & Whitehead Ln",,37.581415,-122.033162,E,,,,,0
3227,55124,"Martin Luther King Jr Way & 47th St",,37.834794,-122.267296,E,,,,,0
1085,52112,"Fremont Blvd & Nicolet Av",,37.565696,-122.022225,E,,,,,0
5605,51713,"W Tennyson Rd & Beatron Way",,37.634992,-122.061386,E,,,,,0
1433,59788,"2nd St & D St",,37.673215,-122.077701,E,,,,,0
4624,55295,"Decoto Rd & Perry Rd",,37.582837,-122.023266,E,,,,,0
4327,56778,"Lewelling Blvd & Farnsworth St",,37.681387,-122.149939,E,,,,,0
4251,51228,"E 14th St & 141st Av",,37.712530,-122.139188,E,,,,,0
2751,57896,"Florence Av & Broadway Ter",,37.842281,-122.229157,E,,,,,0
6150,52507,"48th Avenue",,37.769644,-122.209132,E,,,,,0
2829,55596,"Fruitvale Av & Foothill Blvd",,37.783946,-122.222613,E,,,,,0
2099,55770,"Thomas L Berkley Way (20th St) & San Pablo Av",,37.810217,-122.272968,E,,,,,0
5608,51718,"Thornton Av & Arden St",,37.535129,-122.031898,E,,,,,0
5743,58856,"29th Av & Railroad Crossing",,37.777592,-122.230880,E,,,,,0
1186,55009,"Mowry Av & Fremont Blvd",,37.548169,-121.988980,E,,,,,0
65,51334,"High St & Van Buren St",,37.757684,-122.232666,E,,,,,0
4237,52126,"Davis St & Frederick Rd",,37.720525,-122.172958,E,,,,,0
4594,50990,"Alvarado-Niles Rd & Almaden Blvd",,37.596193,-122.054374,E,,,,,0
3345,56679,"Park Blvd & Glenfield Av",,37.807258,-122.222379,E,,,,,0
153,51119,"Santa Clara Av & Willow St",,37.768483,-122.248904,E,,,,,0
288,56736,"Adeline St & Russell St",,37.855491,-122.269009,E,,,,,0
955,52785,"Christie Av & 64th St",,37.844598,-122.295946,E,,,,,0
5639,53397,"Hollis St & 53rd St",,37.835775,-122.287621,E,,,,,0
2923,55350,"Harrison St & W MacArthur Blvd",,37.820052,-122.253904,E,,,,,0
6280,53039,"Ferry Point & W Atlantic Av",,37.780107,-122.297450,E,,,,,0
729,55619,"The Alameda & Hopkins St",,37.885497,-122.275136,E,,,,,0
2041,55570,"12th St & Oak St",,37.799900,-122.264052,E,,,,,0
1575,55731,"Gomer St & Underwood Av",,37.635851,-122.083342,E,,,,,0
545,57663,"Martin Luther King Jr Way & Hearst Av",,37.873426,-122.273302,E,,,,,0
1323,52560,"Stevenson Blvd & Liberty St",,37.546767,-121.972168,E,,,,,0
5882,52029,"Market St & W MacArthur Blvd",,37.827686,-122.274798,E,,,,,0
204,55858,"Mecartney Rd & Belmont Place",,37.735999,-122.241968,E,,,,,0
5180,58012,"Appian Way & La Paloma Rd",,37.971288,-122.305323,E,,,,,0
1344,56090,"Walnut Av & Godfrey Pl",,37.563586,-121.964489,E,,,,,0
3373,56356,"Piedmont Av & John St",,37.829099,-122.248990,E,,,,,0
2374,59245,"Alcatraz Av & Benvenue Av",,37.851204,-122.253310,E,,,,,0
2806,57222,"Foothill Blvd & Fruitvale Av",,37.783584,-122.222515,E,,,,,0
472,58089,"Gilman St & 10th St",,37.880162,-122.297080,E,,,,,0
940,51781,"Arlington Blvd & Villa Nueva Dr",,37.921741,-122.291106,E,,,,,0
1365,55953,"Warm Springs Blvd & Mission Blvd",,37.489066,-121.929187,E,,,,,0
1434,54450,"2nd St & E St",,37.671811,-122.075602,E,,,,,0
1783,51002,"W Tennyson Rd & Baldwin St",,37.632771,-122.067041,E,,,,,0
29,52664,"Encinal Av & Chestnut St",,37.766745,-122.254144,E,,,,,0
6017,52381,"Harrison St & Grand Av",,37.810647,-122.262669,E,,,,,0
601,55451,"Sacramento St & Dwight Way",,37.862306,-122.281302,E,,,,,0
3766,56242,"Highland Av & Park Way",,37.828811,-122.234431,E,,,,,0
1338,52661,"Thornton Av & Towers Way",,37.550093,-122.020223,E,,,,,0
3414,54288,"San Pablo Av & 62nd St",,37.844861,-122.284219,E,,,,,0
1214,56619,"Niles Blvd & Vallejo St",,37.575679,-121.972561,E,,,,,0
1999,58290,"Central Av & Cherry St",,37.529523,-122.024929,E,,,,,0
1860,53711,"Gading Rd & Huntwood Way",,37.647910,-122.081297,E,,,,,0
1146,53228,"Mission Blvd & Hunter Ln",,37.520326,-121.918055,E,,,,,0
3344,51774,"Park Blvd & Glen Park Rd",,37.806053,-122.225004,E,,,,,0
4488,57644,"Broadway Av & 20th St",,37.969454,-122.346116,E,,,,,0
3502,58398,"Skyline Blvd & Crestmont Dr",,37.803024,-122.177355,E,,,,,0
5556,51632,"2nd St & Washington St",,37.796567,-122.277850,E,,,,,0
512,57955,"Hearst Av & Le Roy Av",,37.875298,-122.257970,E,,,,,0
594,52535,"Sacramento St & Carleton St",,37.859679,-122.280524,E,,,,,0
2336,55431,"98th Av & E St",,37.741609,-122.176542,E,,,,,0
474,52052,"Gilman St & 8th St",,37.879903,-122.299063,E,,,,,0
4476,51184,"11th St & Stonington Av",,37.976825,-122.351086,E,,,,,0
3265,57940,"Moraga Av & Estates Dr",,37.832807,-122.219084,E,,,,,0
1576,58440,"Gomer St & Underwood Av",,37.635722,-122.083066,E,,,,,0
4012,58892,"MacDonald Av & San Pablo Av",,37.932295,-122.324012,E,,,,,0
4802,59840,"Fairmont Dr & Lark St",,37.705416,-122.123710,E,,,,,0
591,58959,"Sacramento St & Ashby Av",,37.853099,-122.278821,E,,,,,0
1724,58112,"Santa Clara St & Redbud Ln",,37.662270,-122.101989,E,,,,,0
3267,55095,"Moraga Av & La Salle Av",,37.826291,-122.210718,E,,,,,0
